InteractionID,CustomerID,CustomerName,City,Industry,SalesRep,LeadSource,InteractionDate,OpportunityValue,Status,ContactMethod,SatisfactionScore
1560,CUST2560,Renee Burke,Bangalore,Finance,Rahul Verma,Event,11-11-2025,55999.06,Open,Phone,5
1561,CUST2561,Anthony Meyer,Hyderabad,IT,Rahul Verma,LinkedIn,09-10-2025,23193.17,Open,Meeting,1
1562,CUST2562,Denise Nichols,Mumbai,IT,Kiran Das,Website,13-04-2026,99540.24,Lost,Phone,2
1563,CUST2563,Casey Campbell,Pune,IT,Anjali Rao,Advertisement,28-04-2026,58269.81,Open,Meeting,9
1564,CUST2564,Ian Johnson,Mumbai,Retail,Priya Sharma,LinkedIn,29-07-2025,78083.64,Lost,Email,4
1565,CUST2565,Justin Ramirez,Chennai,Retail,Anjali Rao,Advertisement,20-12-2025,55930.92,Won,Meeting,3
1566,CUST2566,Edward Hernandez,Chennai,IT,Priya Sharma,Advertisement,20-05-2026,64062.08,Won,Meeting,3
1567,CUST2567,Susan Wood,Pune,Healthcare,Rahul Verma,LinkedIn,13-10-2025,88700.61,Open,Phone,10
1568,CUST2568,Donald Williams,Mumbai,Healthcare,Priya Sharma,Advertisement,23-11-2025,59742.07,Lost,Meeting,5
1569,CUST2569,Maria Mack,Hyderabad,Healthcare,Priya Sharma,Advertisement,18-01-2026,32285.47,Lost,Email,2
1570,CUST2570,Anthony Rivera,Pune,Finance,Rahul Verma,Referral,06-05-2026,42460.9,Lost,Email,10
1571,CUST2571,Mary Chavez,Mumbai,Healthcare,Rahul Verma,Event,10-09-2025,46917.65,Open,Meeting,3
1572,CUST2572,Barbara Jones,Hyderabad,Healthcare,Anjali Rao,LinkedIn,26-03-2026,44444.06,Open,Phone,9
1573,CUST2573,Taylor Clark,Delhi,Retail,Kiran Das,LinkedIn,27-09-2025,49955.99,Won,Phone,2
1574,CUST2574,Stacy Valenzuela,Pune,Manufacturing,Rahul Verma,Advertisement,07-07-2025,33039.62,Open,Phone,4
1575,CUST2575,Molly Bell,Pune,Retail,Rahul Verma,Referral,17-07-2025,50091.88,Won,Meeting,4
1576,CUST2576,Tyler Page,Pune,Healthcare,Anjali Rao,Event,16-11-2025,73219.68,Won,Phone,8
1577,CUST2577,Ryan Church,Pune,Finance,Priya Sharma,Website,25-09-2025,36198.28,Won,Email,3
1578,CUST2578,Cassandra Holden,Chennai,Healthcare,Anjali Rao,Event,19-01-2026,73806.84,Lost,Email,2
1579,CUST2579,Bonnie Rasmussen,Hyderabad,Manufacturing,Kiran Das,Referral,19-01-2026,70883.61,Open,Phone,8
1580,CUST2580,Brandon Durham,Hyderabad,Finance,Rahul Verma,Referral,23-06-2026,14462.73,Won,Email,2
1581,CUST2581,Samuel Phelps,Pune,Retail,Rahul Verma,Website,14-01-2026,19424.86,Lost,Phone,7
1582,CUST2582,Douglas Stevens,Chennai,IT,Priya Sharma,Referral,13-04-2026,97042.07,Lost,Phone,2
1583,CUST2583,John Richardson,Chennai,Manufacturing,Anjali Rao,Advertisement,27-04-2026,32959.7,Won,Phone,10
1584,CUST2584,Eric Costa,Delhi,Manufacturing,Rahul Verma,Website,12-10-2025,83990.64,Won,Phone,8
1585,CUST2585,Jonathan Beard,Bangalore,Retail,Priya Sharma,LinkedIn,20-02-2026,25923.67,Won,Email,2
1586,CUST2586,Roy Martin,Hyderabad,Finance,Priya Sharma,Website,07-01-2026,54619.36,Won,Email,8
1587,CUST2587,Brandi Hayes,Pune,Retail,Kiran Das,Website,26-04-2026,61616.27,Open,Meeting,1
1588,CUST2588,Diana Saunders,Bangalore,Retail,Anjali Rao,Event,30-07-2025,88320.29,Won,Phone,7
1589,CUST2589,Angela Jackson,Chennai,IT,Anjali Rao,Advertisement,02-11-2025,62775.66,Open,Phone,6
1590,CUST2590,Harold West,Chennai,Healthcare,Anjali Rao,Referral,04-07-2025,45331.81,Lost,Email,9
1591,CUST2591,Courtney Duncan,Delhi,Healthcare,Anjali Rao,Event,11-11-2025,67734.72,Lost,Meeting,4
1592,CUST2592,Heather Ramirez,Hyderabad,Retail,Priya Sharma,Website,27-06-2025,29222.78,Won,Phone,9
1593,CUST2593,Kimberly Cline,Hyderabad,Manufacturing,Priya Sharma,LinkedIn,26-05-2026,53825.27,Lost,Phone,3
1594,CUST2594,Duane Johnson,Bangalore,IT,Anjali Rao,Website,22-05-2026,57486.13,Lost,Phone,7
1595,CUST2595,Crystal Johnson,Bangalore,Finance,Kiran Das,Referral,21-08-2025,60642.47,Lost,Email,8
1596,CUST2596,Ashley Rhodes,Hyderabad,Manufacturing,Kiran Das,Website,12-01-2026,87454.2,Won,Phone,6
1597,CUST2597,Debra Evans,Mumbai,Manufacturing,Priya Sharma,Event,17-05-2026,77150.19,Lost,Meeting,2
1598,CUST2598,Jacob Smith,Delhi,Finance,Priya Sharma,Website,03-07-2025,51896.71,Won,Email,7
1599,CUST2599,Aaron Wallace,Bangalore,IT,Rahul Verma,Referral,23-05-2026,99271.34,Won,Meeting,6
1600,CUST2600,Amy Rivera,Delhi,Finance,Anjali Rao,Advertisement,02-01-2026,12527.92,Open,Meeting,8
1601,CUST2601,Karen Johnson,Mumbai,Retail,Priya Sharma,Referral,12-09-2025,92978.53,Lost,Phone,4
1602,CUST2602,Kevin Williams,Bangalore,Healthcare,Priya Sharma,Advertisement,17-01-2026,12788.71,Open,Email,2
1603,CUST2603,Joseph Shields,Pune,Healthcare,Rahul Verma,Referral,24-08-2025,81164.3,Lost,Email,8
1604,CUST2604,Angela Martinez,Bangalore,Healthcare,Kiran Das,Referral,18-08-2025,36872.9,Lost,Email,1
1605,CUST2605,Sandra Carpenter,Pune,Healthcare,Rahul Verma,Advertisement,29-12-2025,25861.13,Open,Meeting,4
1606,CUST2606,Elizabeth Alvarez,Pune,Healthcare,Anjali Rao,Website,21-12-2025,40465.8,Lost,Email,10
1607,CUST2607,Heather Mendoza,Pune,IT,Kiran Das,LinkedIn,21-08-2025,8223.09,Open,Email,6
1608,CUST2608,Lindsey Nash DVM,Delhi,IT,Rahul Verma,Advertisement,25-02-2026,6517.42,Won,Meeting,8
1609,CUST2609,Kevin Baker,Chennai,IT,Anjali Rao,Referral,03-01-2026,40556.73,Open,Phone,3
1610,CUST2610,Jennifer Evans,Pune,Finance,Rahul Verma,LinkedIn,26-03-2026,38484.62,Won,Phone,7
1611,CUST2611,Lindsay Carter,Hyderabad,IT,Priya Sharma,Referral,23-02-2026,29940.97,Open,Phone,10
1612,CUST2612,Emma Garcia,Chennai,Healthcare,Priya Sharma,LinkedIn,25-07-2025,40085.61,Open,Meeting,10
1613,CUST2613,Allison Mendoza,Bangalore,IT,Priya Sharma,LinkedIn,25-12-2025,69426.09,Open,Phone,10
1614,CUST2614,Veronica Gentry,Pune,Retail,Priya Sharma,Advertisement,30-03-2026,43247.88,Won,Meeting,10
1615,CUST2615,Krystal Parker,Bangalore,Retail,Priya Sharma,Event,04-04-2026,38821.7,Open,Meeting,1
1616,CUST2616,Leslie Brown,Chennai,Healthcare,Anjali Rao,Referral,27-04-2026,64017.91,Won,Phone,5
1617,CUST2617,Michael Little,Delhi,Finance,Priya Sharma,Referral,13-05-2026,62289.45,Lost,Email,8
1618,CUST2618,Ryan Cherry,Bangalore,Finance,Anjali Rao,Event,09-12-2025,11544,Lost,Phone,2
1619,CUST2619,Desiree Higgins,Mumbai,Finance,Rahul Verma,Event,23-04-2026,49788.47,Won,Email,10
1620,CUST2620,Debra Archer,Mumbai,IT,Kiran Das,Event,02-01-2026,63027.68,Lost,Phone,1
1621,CUST2621,Becky Sellers,Delhi,Healthcare,Rahul Verma,Event,28-05-2026,15385.87,Open,Meeting,2
1622,CUST2622,Lisa Chapman,Mumbai,IT,Kiran Das,Advertisement,23-11-2025,52310.91,Lost,Phone,10
1623,CUST2623,Dwayne Thomas,Delhi,Finance,Kiran Das,Website,05-09-2025,95608.41,Won,Email,3
1624,CUST2624,Jessica Jones,Chennai,IT,Kiran Das,Website,23-12-2025,9597.65,Won,Phone,3
1625,CUST2625,Kevin Harrison,Pune,IT,Anjali Rao,Website,20-09-2025,60053.03,Open,Phone,1
1626,CUST2626,Julie Henry,Pune,Manufacturing,Kiran Das,Website,26-06-2025,33262.59,Won,Email,7
1627,CUST2627,James Pierce,Delhi,Manufacturing,Anjali Rao,Event,05-01-2026,56123.81,Lost,Meeting,5
1628,CUST2628,Felicia Maynard,Chennai,Healthcare,Rahul Verma,Website,16-05-2026,13750.5,Won,Meeting,7
1629,CUST2629,Victoria Wilson,Hyderabad,Retail,Anjali Rao,Advertisement,21-11-2025,77263.53,Lost,Email,5
1630,CUST2630,Elizabeth Massey,Bangalore,IT,Kiran Das,Website,10-02-2026,44382.58,Lost,Email,2
1631,CUST2631,Mary Valencia,Delhi,Manufacturing,Rahul Verma,Referral,15-03-2026,72668.85,Open,Phone,1
1632,CUST2632,Larry Morrow,Pune,Healthcare,Kiran Das,Website,01-05-2026,97959.16,Open,Phone,10
1633,CUST2633,Kenneth Ortiz,Chennai,Finance,Rahul Verma,Website,05-06-2026,85171.85,Won,Email,4
1634,CUST2634,Matthew Curtis,Delhi,Manufacturing,Priya Sharma,Advertisement,16-10-2025,40275.17,Open,Phone,10
1635,CUST2635,Elizabeth Hall,Chennai,Retail,Rahul Verma,Website,19-02-2026,7489.12,Lost,Meeting,6
1636,CUST2636,Hayden Davis,Bangalore,IT,Kiran Das,Website,03-05-2026,88321.46,Won,Phone,1
1637,CUST2637,James Rodriguez,Chennai,Manufacturing,Kiran Das,Event,09-11-2025,7956.23,Open,Email,4
1638,CUST2638,Lynn Ayers,Mumbai,Retail,Rahul Verma,LinkedIn,10-12-2025,38060.2,Won,Email,2
1639,CUST2639,Joseph Suarez,Bangalore,Healthcare,Kiran Das,Referral,05-12-2025,35548.97,Lost,Phone,6
1640,CUST2640,Joseph Williams,Hyderabad,IT,Anjali Rao,LinkedIn,15-09-2025,70683.51,Won,Email,5
1641,CUST2641,Melissa Howard,Hyderabad,Retail,Rahul Verma,Advertisement,10-09-2025,66664.26,Won,Email,1
1642,CUST2642,Joseph Fischer,Bangalore,Healthcare,Priya Sharma,Event,25-04-2026,74400.21,Open,Meeting,8
1643,CUST2643,Andrea Bush,Mumbai,Retail,Rahul Verma,Event,28-07-2025,80407.78,Lost,Meeting,2
1644,CUST2644,Michelle Shaw,Chennai,Healthcare,Rahul Verma,Referral,17-07-2025,72551.69,Won,Email,1
1645,CUST2645,Emma Hubbard,Pune,Retail,Anjali Rao,Advertisement,09-02-2026,92492.21,Won,Meeting,1
1646,CUST2646,Adam Matthews,Mumbai,Manufacturing,Rahul Verma,Referral,27-07-2025,7258.16,Open,Email,7
1647,CUST2647,Caitlin Nichols,Delhi,Healthcare,Priya Sharma,Website,09-10-2025,94114.68,Open,Meeting,8
1648,CUST2648,Terry Smith,Hyderabad,Healthcare,Kiran Das,Referral,25-05-2026,14768.18,Open,Meeting,6
1649,CUST2649,Dr. Jacob Hernandez,Delhi,IT,Anjali Rao,Event,29-10-2025,75625.8,Lost,Email,8
1650,CUST2650,Joshua Smith,Hyderabad,Retail,Kiran Das,Event,02-08-2025,73523.85,Lost,Meeting,3
1651,CUST2651,Lisa Garza,Pune,Manufacturing,Priya Sharma,Website,23-05-2026,47012.05,Lost,Phone,10
1652,CUST2652,Stephen Wright,Pune,Finance,Kiran Das,Website,08-08-2025,79899.25,Open,Phone,4
1653,CUST2653,Mary Smith MD,Bangalore,Finance,Anjali Rao,Referral,03-12-2025,69169.64,Won,Meeting,3
1654,CUST2654,Jason Evans,Pune,Finance,Rahul Verma,Website,11-09-2025,37567.2,Open,Meeting,2
1655,CUST2655,Christine Acosta,Chennai,Manufacturing,Anjali Rao,Referral,04-10-2025,96772.96,Won,Email,8
1656,CUST2656,Laura Martinez,Bangalore,Retail,Kiran Das,Website,26-05-2026,38414.38,Open,Email,3
1657,CUST2657,Jon Black,Mumbai,IT,Rahul Verma,Referral,19-10-2025,70484.53,Won,Email,10
1658,CUST2658,Micheal Hughes,Pune,Finance,Rahul Verma,Referral,02-05-2026,63027.31,Open,Phone,8
1659,CUST2659,Stephen Johnson,Hyderabad,Finance,Kiran Das,Advertisement,15-11-2025,45588.2,Lost,Email,1
1660,CUST2660,Nathan Hall,Mumbai,IT,Priya Sharma,LinkedIn,02-09-2025,74748.93,Open,Meeting,4
1661,CUST2661,Mary Gibson,Mumbai,Manufacturing,Rahul Verma,Website,28-02-2026,73247.86,Lost,Meeting,1
1662,CUST2662,Michelle Melendez,Pune,IT,Kiran Das,LinkedIn,20-12-2025,29160.95,Lost,Meeting,6
1663,CUST2663,Dawn Fuller,Pune,IT,Priya Sharma,LinkedIn,04-02-2026,5259.27,Open,Email,7
1664,CUST2664,Ruben Schwartz,Hyderabad,Healthcare,Anjali Rao,Referral,18-01-2026,19835.19,Won,Email,8
1665,CUST2665,Jose Jones,Delhi,Finance,Kiran Das,Website,19-09-2025,81788.06,Won,Email,10
1666,CUST2666,Cynthia Dawson,Pune,Healthcare,Kiran Das,Event,05-07-2025,71017.36,Lost,Meeting,3
1667,CUST2667,Curtis Cook,Hyderabad,Retail,Kiran Das,Website,26-05-2026,78677.14,Lost,Meeting,9
1668,CUST2668,Gregory Green,Chennai,Manufacturing,Kiran Das,LinkedIn,25-04-2026,88446.44,Won,Phone,1
1669,CUST2669,Taylor Hardin,Bangalore,IT,Priya Sharma,Website,24-07-2025,51297.32,Lost,Meeting,4
1670,CUST2670,Sarah Hoffman MD,Hyderabad,Healthcare,Kiran Das,LinkedIn,22-07-2025,38381.85,Open,Email,9
1671,CUST2671,Robert Walls MD,Chennai,Finance,Anjali Rao,Website,23-01-2026,88260.58,Won,Email,4
1672,CUST2672,Ana Brown,Pune,Healthcare,Rahul Verma,LinkedIn,01-06-2026,33585.54,Lost,Meeting,9
1673,CUST2673,Kimberly Barnes,Pune,Retail,Priya Sharma,Advertisement,19-06-2026,75746.91,Won,Phone,4
1674,CUST2674,Carolyn Burns,Hyderabad,Finance,Priya Sharma,LinkedIn,06-04-2026,85673.49,Lost,Meeting,10
1675,CUST2675,Cheryl Robertson,Bangalore,Manufacturing,Rahul Verma,Website,13-07-2025,79558.49,Open,Email,9
1676,CUST2676,Karen Barrett,Chennai,Manufacturing,Rahul Verma,Event,26-03-2026,74772.25,Won,Phone,4
1677,CUST2677,Mike Mason,Delhi,Manufacturing,Kiran Das,Event,17-12-2025,86202.59,Won,Meeting,8
1678,CUST2678,James Hunt,Delhi,Healthcare,Anjali Rao,Advertisement,31-10-2025,40164.07,Open,Phone,5
1679,CUST2679,Cheryl Moore,Chennai,Retail,Kiran Das,Referral,20-07-2025,85062.9,Lost,Phone,6
1680,CUST2680,Kimberly Schmitt,Mumbai,Manufacturing,Kiran Das,Referral,10-04-2026,49617.43,Open,Email,8
1681,CUST2681,Mary Perez,Pune,Retail,Priya Sharma,Advertisement,06-08-2025,31790.91,Open,Meeting,7
1682,CUST2682,Rose Mora,Hyderabad,IT,Anjali Rao,LinkedIn,26-04-2026,94973.32,Lost,Phone,2
1683,CUST2683,Michael Carpenter,Delhi,Finance,Priya Sharma,Website,31-01-2026,18408.91,Open,Phone,10
1684,CUST2684,Adrian Brown,Pune,Healthcare,Rahul Verma,Event,15-05-2026,84515.02,Lost,Phone,7
1685,CUST2685,Heidi Fischer,Delhi,IT,Priya Sharma,Advertisement,23-10-2025,9020.18,Lost,Meeting,5
1686,CUST2686,Raymond Hall,Delhi,IT,Anjali Rao,Website,15-04-2026,94683.67,Open,Meeting,10
1687,CUST2687,Amber Griffin,Mumbai,Finance,Rahul Verma,Website,12-12-2025,51058.24,Lost,Email,1
1688,CUST2688,Edward Henson,Pune,Healthcare,Rahul Verma,Website,12-07-2025,36098.45,Won,Email,9
1689,CUST2689,Jacob Dennis,Hyderabad,Healthcare,Kiran Das,Advertisement,22-12-2025,50970.66,Open,Email,3
1690,CUST2690,Kevin Jones,Delhi,Manufacturing,Rahul Verma,LinkedIn,25-11-2025,21130.82,Open,Email,7
1691,CUST2691,Sara Obrien,Pune,Manufacturing,Kiran Das,LinkedIn,03-04-2026,61148.95,Lost,Phone,6
1692,CUST2692,Joseph Williams,Pune,Manufacturing,Priya Sharma,Referral,13-10-2025,74338.74,Lost,Meeting,8
1693,CUST2693,Gerald Park,Pune,Finance,Priya Sharma,Website,01-01-2026,18783.78,Open,Email,9
1694,CUST2694,Chad Wallace,Chennai,Finance,Priya Sharma,Event,24-12-2025,19975.04,Lost,Phone,7
1695,CUST2695,Mary Roberts,Pune,IT,Anjali Rao,Referral,12-06-2026,98722.08,Won,Phone,6
1696,CUST2696,Stephen Harper,Pune,Manufacturing,Rahul Verma,Event,27-07-2025,83945.74,Lost,Phone,1
1697,CUST2697,Steven Soto,Mumbai,IT,Anjali Rao,LinkedIn,16-05-2026,88921.63,Won,Phone,10
1698,CUST2698,Carolyn Vargas,Pune,Retail,Priya Sharma,Referral,12-06-2026,18911.06,Won,Email,1
1699,CUST2699,Autumn Hall,Mumbai,Manufacturing,Rahul Verma,Referral,17-07-2025,39759.25,Open,Email,5
1700,CUST2700,Todd Curry,Hyderabad,Finance,Kiran Das,Event,21-11-2025,67282.82,Won,Meeting,6
1701,CUST2701,Joshua Jacobs,Pune,IT,Rahul Verma,LinkedIn,12-02-2026,5131.19,Open,Email,10
1702,CUST2702,Debra Mckinney,Chennai,Retail,Kiran Das,Website,01-08-2025,82787.25,Won,Meeting,3
1703,CUST2703,Lydia Thomas,Pune,IT,Kiran Das,Referral,02-11-2025,10360.77,Open,Email,10
1704,CUST2704,Felicia Escobar,Hyderabad,IT,Rahul Verma,Referral,26-11-2025,44388.54,Open,Email,1
1705,CUST2705,Jacob Fischer,Chennai,IT,Rahul Verma,Event,25-01-2026,51541.46,Lost,Phone,8
1706,CUST2706,Kimberly White,Pune,Finance,Kiran Das,Event,28-11-2025,49845.74,Won,Meeting,2
1707,CUST2707,David Espinoza,Delhi,IT,Priya Sharma,LinkedIn,17-09-2025,46167.02,Won,Meeting,1
1708,CUST2708,Danny Richard,Chennai,Retail,Rahul Verma,Referral,17-07-2025,24809.02,Lost,Email,5
1709,CUST2709,Mariah Castillo,Hyderabad,Healthcare,Priya Sharma,Event,27-08-2025,72841.34,Won,Phone,5
1710,CUST2710,Marisa Carney,Delhi,Retail,Priya Sharma,Referral,06-04-2026,56119.75,Won,Phone,2
1711,CUST2711,Mary Shannon,Pune,Retail,Rahul Verma,Advertisement,08-12-2025,12160,Open,Meeting,2
1712,CUST2712,Katherine Haynes,Bangalore,Healthcare,Kiran Das,LinkedIn,13-05-2026,77496.41,Lost,Meeting,3
1713,CUST2713,Jordan Byrd,Hyderabad,Retail,Rahul Verma,Advertisement,01-12-2025,20256.93,Open,Meeting,3
1714,CUST2714,Jenna Meyer,Bangalore,Retail,Rahul Verma,Referral,02-11-2025,78703.65,Lost,Meeting,6
1715,CUST2715,Christopher Clay,Bangalore,Manufacturing,Rahul Verma,Referral,23-08-2025,42841.74,Lost,Phone,7
1716,CUST2716,Timothy Collins,Delhi,Finance,Rahul Verma,Advertisement,06-03-2026,96086.38,Lost,Meeting,5
1717,CUST2717,Pamela Norton,Bangalore,Finance,Kiran Das,Website,16-01-2026,11732.01,Lost,Phone,4
1718,CUST2718,Bruce Meyer,Bangalore,Finance,Kiran Das,Advertisement,05-08-2025,99377.21,Open,Meeting,2
1719,CUST2719,Michele Lambert,Delhi,Healthcare,Anjali Rao,Website,23-08-2025,38833.83,Open,Phone,6
1720,CUST2720,Courtney Perkins,Mumbai,IT,Anjali Rao,Event,17-03-2026,72082.52,Lost,Phone,4
1721,CUST2721,Aaron Goodwin,Mumbai,Retail,Anjali Rao,LinkedIn,20-04-2026,66653.81,Lost,Email,9
1722,CUST2722,Jeffrey Palmer,Chennai,Finance,Rahul Verma,LinkedIn,24-01-2026,29878.2,Won,Phone,5
1723,CUST2723,Sean Koch,Hyderabad,Manufacturing,Priya Sharma,Website,20-07-2025,96800.42,Open,Email,1
1724,CUST2724,Anthony Ortiz,Hyderabad,Manufacturing,Anjali Rao,LinkedIn,10-12-2025,48788.43,Won,Email,10
1725,CUST2725,Barbara Patel,Pune,Healthcare,Rahul Verma,Advertisement,07-05-2026,18651.86,Lost,Email,10
1726,CUST2726,Keith Thompson,Bangalore,Healthcare,Priya Sharma,Website,27-09-2025,23109.2,Won,Meeting,9
1727,CUST2727,Rebecca Waters,Chennai,Retail,Kiran Das,Event,12-02-2026,31866.65,Open,Meeting,10
1728,CUST2728,Barry Casey,Mumbai,Manufacturing,Priya Sharma,Event,24-06-2026,52556.88,Lost,Email,9
1729,CUST2729,David Jacobson,Pune,Healthcare,Priya Sharma,LinkedIn,28-11-2025,95554.18,Open,Email,6
1730,CUST2730,Jesse Lee,Chennai,Retail,Rahul Verma,Website,04-09-2025,30688.74,Lost,Meeting,6
1731,CUST2731,Mitchell Patrick,Chennai,IT,Priya Sharma,LinkedIn,25-06-2025,66862.91,Won,Email,3
1732,CUST2732,Joseph Lee,Hyderabad,Healthcare,Priya Sharma,Website,17-04-2026,21881.7,Won,Meeting,3
1733,CUST2733,Belinda Tyler,Delhi,IT,Kiran Das,Event,05-01-2026,45259.25,Open,Phone,2
1734,CUST2734,Shane Brown,Mumbai,IT,Rahul Verma,Referral,17-03-2026,90750.79,Won,Phone,4
1735,CUST2735,Anna Hudson,Pune,Healthcare,Anjali Rao,Referral,30-01-2026,85088.4,Won,Meeting,8
1736,CUST2736,Lucas Adams,Delhi,Healthcare,Priya Sharma,Website,17-08-2025,51353.18,Lost,Email,6
1737,CUST2737,Renee Dudley,Mumbai,Manufacturing,Kiran Das,Advertisement,09-12-2025,97923.2,Open,Phone,8
1738,CUST2738,Victor Wang,Mumbai,Finance,Priya Sharma,Website,23-01-2026,56080.79,Lost,Meeting,1
1739,CUST2739,Ashley Chapman,Delhi,Retail,Kiran Das,Advertisement,08-09-2025,64869.16,Open,Phone,6
1740,CUST2740,Elizabeth Thompson,Pune,IT,Priya Sharma,Referral,06-01-2026,90210.27,Open,Email,4
1741,CUST2741,Maxwell Gonzalez,Mumbai,IT,Priya Sharma,Referral,21-07-2025,21804.99,Lost,Email,7
1742,CUST2742,Samantha Washington,Bangalore,Healthcare,Rahul Verma,Event,03-08-2025,45957.76,Won,Phone,7
1743,CUST2743,Natasha Rodriguez,Chennai,IT,Kiran Das,LinkedIn,17-02-2026,82212.52,Won,Email,10
1744,CUST2744,Amy French,Chennai,Retail,Priya Sharma,Advertisement,22-11-2025,41643.72,Won,Meeting,9
1745,CUST2745,Frank Lopez,Hyderabad,Finance,Rahul Verma,Advertisement,01-04-2026,64679.54,Open,Email,6
1746,CUST2746,Nicholas Hughes,Chennai,Healthcare,Priya Sharma,Website,18-08-2025,97693.04,Lost,Email,5
1747,CUST2747,Jasmine Thomas,Pune,IT,Rahul Verma,LinkedIn,24-06-2025,90518.23,Open,Email,8
1748,CUST2748,Jennifer Wong,Delhi,Healthcare,Anjali Rao,Website,29-12-2025,61080.85,Won,Email,8
1749,CUST2749,David Dalton,Delhi,Finance,Kiran Das,Referral,13-01-2026,96149.59,Won,Email,4
1750,CUST2750,David Reed,Chennai,Manufacturing,Priya Sharma,Advertisement,24-08-2025,57845.89,Lost,Email,5
1751,CUST2751,Henry Ward,Pune,Manufacturing,Anjali Rao,Website,25-01-2026,64824.53,Open,Phone,6
1752,CUST2752,Wendy Campbell,Pune,Manufacturing,Kiran Das,Event,13-07-2025,80839.6,Lost,Phone,9
1753,CUST2753,Carol Peters,Bangalore,Retail,Anjali Rao,Referral,12-11-2025,89804.46,Lost,Meeting,3
1754,CUST2754,Lindsay Gomez,Pune,Finance,Anjali Rao,Website,07-09-2025,52033.25,Lost,Meeting,7
1755,CUST2755,Alexander Copeland,Chennai,Manufacturing,Anjali Rao,Website,30-01-2026,49978.96,Open,Email,4
1756,CUST2756,Alyssa Davis,Hyderabad,Manufacturing,Anjali Rao,Event,24-12-2025,51148.23,Won,Meeting,3
1757,CUST2757,Erik Lopez,Mumbai,Finance,Rahul Verma,Referral,29-01-2026,32457.74,Open,Email,3
1758,CUST2758,Nicholas Hatfield,Pune,Manufacturing,Rahul Verma,Event,28-02-2026,71619.99,Won,Phone,9
1759,CUST2759,Jennifer Anderson,Pune,Finance,Priya Sharma,Event,29-05-2026,46783.64,Lost,Phone,3
1760,CUST2760,Robert Parker,Mumbai,Healthcare,Rahul Verma,Website,20-07-2025,9639.28,Open,Phone,6
1761,CUST2761,Erin Griffin,Chennai,Manufacturing,Rahul Verma,Website,04-10-2025,12353.15,Won,Meeting,6
1762,CUST2762,Sandra Crawford,Hyderabad,Manufacturing,Anjali Rao,Referral,10-06-2026,69750.79,Open,Phone,10
1763,CUST2763,Travis Martinez,Delhi,Finance,Priya Sharma,LinkedIn,11-03-2026,12753.32,Won,Email,2
1764,CUST2764,Donald Miller,Hyderabad,IT,Anjali Rao,Event,17-02-2026,63687.51,Won,Email,1
1765,CUST2765,Michael Richardson,Delhi,Manufacturing,Rahul Verma,Event,11-09-2025,71840.51,Lost,Meeting,7
1766,CUST2766,Jonathan Coleman,Mumbai,Manufacturing,Anjali Rao,Referral,02-07-2025,75954.95,Won,Email,8
1767,CUST2767,Leslie Torres,Mumbai,Manufacturing,Kiran Das,Referral,18-03-2026,61784.89,Won,Meeting,5
1768,CUST2768,Rebecca Morris,Delhi,Manufacturing,Rahul Verma,Website,16-11-2025,86877.72,Open,Meeting,9
1769,CUST2769,Amy Grant,Delhi,Healthcare,Rahul Verma,Website,15-07-2025,6254.38,Lost,Email,4
1770,CUST2770,Lindsey Roberts,Pune,Healthcare,Kiran Das,Advertisement,04-05-2026,18794.64,Open,Meeting,10
1771,CUST2771,April Hickman,Delhi,Manufacturing,Priya Sharma,Event,26-07-2025,63531.5,Lost,Phone,5
1772,CUST2772,Lori Kelly,Pune,Retail,Kiran Das,Advertisement,21-12-2025,42403.25,Lost,Phone,2
1773,CUST2773,Douglas Thompson,Delhi,Healthcare,Anjali Rao,Website,01-01-2026,12367.4,Lost,Email,10
1774,CUST2774,Austin Hogan,Bangalore,Finance,Anjali Rao,Website,22-11-2025,8530.71,Open,Meeting,3
1775,CUST2775,Maria Robinson,Delhi,Retail,Priya Sharma,Website,30-05-2026,21916.66,Lost,Email,5
1776,CUST2776,Thomas Kemp,Mumbai,Healthcare,Priya Sharma,LinkedIn,18-07-2025,32733.94,Open,Meeting,2
1777,CUST2777,Cynthia Saunders,Delhi,Healthcare,Kiran Das,Advertisement,02-07-2025,6846.86,Open,Meeting,8
1778,CUST2778,Tara Stone,Delhi,Manufacturing,Anjali Rao,Website,25-04-2026,62495.39,Open,Meeting,7
1779,CUST2779,Johnny Powell,Bangalore,Healthcare,Rahul Verma,Event,18-06-2026,28661.85,Won,Phone,6
1780,CUST2780,Chase Barnes,Chennai,Finance,Kiran Das,LinkedIn,22-03-2026,21506.49,Open,Phone,9
1781,CUST2781,Ralph Smith,Mumbai,Retail,Kiran Das,LinkedIn,06-02-2026,26677.1,Won,Email,1
1782,CUST2782,Charles Woods,Chennai,Finance,Rahul Verma,Referral,10-01-2026,89000.07,Open,Phone,9
1783,CUST2783,Maria Wright,Hyderabad,Finance,Anjali Rao,Event,21-03-2026,97025.56,Open,Meeting,4
1784,CUST2784,Barbara White,Chennai,Retail,Rahul Verma,LinkedIn,11-08-2025,97938.86,Lost,Phone,7
1785,CUST2785,Peter Ewing,Pune,Finance,Anjali Rao,Event,23-02-2026,77275.19,Won,Phone,2
1786,CUST2786,Thomas Garcia,Mumbai,Finance,Priya Sharma,Event,03-06-2026,64605.26,Open,Meeting,8
